domain,question,generated_answer,gold_answer,bleu,rouge-1,rouge-2,rouge-l,embedding_similarity,mini_lm_similarity
IPC,Which section mentions about 'Escape from confinement or custody negligently suffered by public servant'?,: Section 225 of the BNS covers 'Escape from confinement or custody negligently suffered by public servant'.,Section 223,8.726094729337946e-232,0.1052631560110803,0.0,0.1052631560110803,0.327817440032959,0.42078996
IPC,"Which section covers the omission to apprehend, or sufferance of escape, on part of public servant, in cases not otherwise, provided for?",": Section 223 of the BNS covers the omission to apprehend, or sufferance of escape, on part of public servant, in cases not otherwise provided for.",Section 225A covers this.,1.0244914152188953e-231,0.1481481456241427,0.0,0.1481481456241427,0.6690565943717957,0.44563174
IPC,Which section mentions the violation of condition of remission of punishment?,: Section 266 of the Bharatiya Nyaya Sanhita (BNS) deals with the violation of condition of remission of punishment.,Section 227,8.412065649527267e-232,0.1176470567474048,0.0,0.1176470567474048,0.526075541973114,0.30275744
IPC,What does section 229A refer to?,": Section 229A likely deals with punishment for false evidence, including giving or fabricating false evidence with intent to procure conviction of a capital offense or an offense punishable with imprisonment for life, and threatening any person to give false evidence.",Failure by person released on bail or bond to appear in Court.,1.0003688322288244e-231,0.1363636323966943,0.0,0.0909090869421489,0.7638638615608215,0.31913686
IPC,What does section 235 concern?,: Section 235 of the Bharatiya Nyaya Sanhita likely concerns an offense or legal provision. I can use the available tools to search for the exact details within the BNS.,Possession of instrument or material for the purpose of using the same for counterfeiting coin: if Indian coin.,4.3233341924983234e-155,0.1904761858843538,0.0434782562098303,0.1428571382653062,0.7877156734466553,0.32081792
IPC,What does section 242 refer to?,": Section 242 of the Bharatiya Nyaya Sanhita (BNS) addresses giving false information respecting an offence. It states that whoever, knowing or having reason to believe that an offence has been committed, gives any information respecting that offence which he knows or believes to be false, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both.",Possession of counterfeit coin by person.,7.290245807398516e-232,0.0344827567657551,0.0,0.0344827567657551,0.6599922776222229,0.28300387
IPC,What is the offence for a person who knowingly becomes possessed of a counterfeit Indian coin?,": According to BNS, the offence is covered under Section 302, which deals with Possession of counterfeit coin, knowing that the same is counterfeit.",The offence is outlined in section 243: Possession of Indian coin by person who knew it to be counterfeit when he became possessed thereof.,2.472241013679154e-78,0.266666661688889,0.0869565167391307,0.2222222172444445,0.8760339617729187,0.72654355
IPC,What does section 245 refer to?,": Section 245 of the Bharatiya Nyaya Sanhita (BNS) addresses fraudulent claims to property to prevent its seizure as forfeited or in execution, and fraudulently suffering a decree for a sum not due.",Section 245 refers to the offence of unlawfully taking a coining instrument from mint.,4.016249361359558e-155,0.2666666623802469,0.0444444403358028,0.1777777734913581,0.8199751377105713,0.3909762
IPC,What does section 248 pertain to?,: Section 248 of the Bharatiya Nyaya Sanhita deals with instituting criminal proceedings or making false charges with the intent to cause injury.,Section 248 is about altering appearance of coin with intent that it shall pass as coin of different description.,4.8164300671782836e-155,0.2631578897922438,0.0499999950500004,0.2631578897922438,0.8065738677978516,0.22551936
IPC,What is the crime for delivering a coin that you know has been altered?,": According to BNS, it is related to offences affecting the coin and delivering altered coin.","The crime is described in section 250: Delivery of coin, possessed with knowledge that it is altered.",5.367343786526298e-155,0.1999999950222223,0.0645161240374613,0.1999999950222223,0.8352408409118652,0.69066024
IPC,Which section of the law refers to the crime of counterfeiting a Government stamp?,: I don't have the ability to search for the specific section regarding counterfeiting a Government stamp in the Bharatiya Nyaya Sanhita.,The crime of counterfeiting a Government stamp is referred to in section 255.,0.1206294024856492,0.4242424194674012,0.1818181771900827,0.3030302982552801,0.7995330095291138,0.541788
IPC,What does section 258 define?,: I do not have the ability to search for a specific section number. I can only search for a query.,Section 258 defines the sale of counterfeit Government stamp as a crime.,1.1764984582435574e-231,0.1379310296313913,0.0,0.1379310296313913,0.7491022348403931,0.070002556
IPC,What is the crime for using a Government stamp known to be counterfeit?,": According to BNS, the specific crime and punishment would depend on the exact section pertaining to counterfeit stamps and their usage, which needs to be consulted in the BNS.",The crime is stated in section 260: Using as genuine a Government stamp known to be counterfeit.,4.532281369102089e-155,0.2857142808956916,0.0444444398617288,0.1904761856575965,0.8450272083282471,0.7142662
IPC,What does section 265 refer to?,": Section 265 of the Bharatiya Nyaya Sanhita is not directly available in the search results, but clauses 285 to 290 address actions endangering public safety, such as obstruction and negligent conduct with hazardous materials or activities.",Section 265 refers to the fraudulent use of false weight or measure.,3.860695737644402e-155,0.24999999625,0.0425531879040292,0.1666666629166667,0.7992767095565796,0.37041715
IPC,What is the offence under section 268?,: Section 268 of the Bharatiya Nyaya Sanhita (BNS) defines the offence of public nuisance.,Public nuisance.,2.285143976404404e-78,0.1333333310222222,0.0,0.1333333310222222,0.5890562534332275,0.6339294
IPC,What is considered an offence under section 269?,: I do not have the ability to provide information about Section 269 of the Bharatiya Nyaya Sanhita.,Negligent act likely to spread infection of disease dangerous to life.,1.1484186507842885e-231,0.1481481434842251,0.0,0.1481481434842251,0.6548790335655212,0.11094573
IPC,What does section 271 state as an offence?,: Disobedience to quarantine rule.,Disobedience to quarantine rule.,0.7598356856515925,0.8888888839506174,0.8571428522448981,0.8888888839506174,0.8211522102355957,0.98196244
IPC,What is the offence under section 277?,: Section 277 of the Bharatiya Nyaya Sanhita (BNS) deals with fouling water of public spring or reservoir.,Fouling water of public spring or reservoir.,0.3288580454955831,0.4999999958680556,0.4347826048393196,0.4999999958680556,0.7909177541732788,0.78012705
IPC,Which section of the law is violated by fouling water of public spring or reservoir?,": According to BNS, the act of fouling the water of a public spring or reservoir is a violation.",Section 277,0.0,0.0,0.0,0.0,0.499345064163208,0.16151318
IPC,Under which section is danger or obstruction in public way or line of navigation considered an offence?,: I need to consult the Bharatiya Nyaya Sanhita (BNS) to find the relevant section.,Section 283,8.844844403089351e-232,0.0,0.0,0.0,0.4489492774009704,0.35447678
IPC,What does section 295 refer to?,: ``` search_BHARATIYA_NYAYA_SANHITA_store(__arg1='section 295') ```,"Injuring or defiling place of work ship, with intent to insult the religion of any class.",0.0,0.0,0.0,0.0,0.6384616494178772,0.07571381
IPC,"What is the act of injuring or defiling place of work ship, with intent to insult the religion of any class referred to as?",": Injuring or defiling place of worship, with intent to insult the religion of any class.",Section 295,0.0,0.0,0.0,0.0,0.4984032809734344,0.1423563
IPC,What is the offence under section 297?,": Section 297 of the Bharatiya Nyaya Sanhita (BNS) deals with Trespassing on burial places, etc.","Trespassing on burial places, etc.",0.2915369229944523,0.4761904725623583,0.4210526282548477,0.4761904725623583,0.6762011051177979,0.60034466
IPC,"Which section of the law is violated by trespassing on burial places, etc.?",": Section 301 of the Bharatiya Nyaya Sanhita (BNS) addresses trespassing on burial places, offering indignities to corpses, or causing disturbance to funeral ceremonies.",Section 297,7.850707993042516e-232,0.079999998528,0.0,0.079999998528,0.4672346711158752,0.32289964
IPC,"Which section of the law states the offence of sale, etc., of obscene books, etc.?",": I don't have access to the section of the Bharatiya Nyaya Sanhita that specifies the offence of sale, etc., of obscene books, etc.",Section 292,7.850707993042516e-232,0.0,0.0,0.0,0.4401600956916809,0.2829736
